"menuitemid","catid","itemname","description","sequenceorder","allowperorder","minperorder","is_special","availabilitydays","timeofday","itempicture","status","pos_name","availability_for_del_pick","available_time_from","available_time_to","available_date_to","available_date_from","allow_special_instructions","visible_type","available_type","day_or_date_range_avail","day_or_date_range_visible"
413037,60686,"Jasmine Green Tea &#33545;&#39321;&#32160;&#33590;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413038,60686,"Honey &#34562;&#34588;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413039,60686,"Passion Fruit &#30334;&#39321;&#26524;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413040,60686,"Mango &#33426;&#26524;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413042,60686,"Lychee &#33620;&#26525;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413043,60686,"Strawberry &#22763;&#22810;&#21860;&#26792;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413044,60686,"Grapefruit &#32005;&#26586;","",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413045,60686,"Peach &#34588;&#26691;","",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413047,60687,"Mango & Green Apple w. Aloe &#33426;&#26524;&#38738;&#34315;&#26524;&#34310;&#34184;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413048,60687,"Lychee Green Apple w. Aloe &#33620;&#26525;&#38738;&#34315;&#26524;&#34310;&#34184;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413049,60687,"Mango & Passion Fruit w. Aloe &#33426;&#26524;&#30334;&#39321;&#26524;&#34310;&#34184;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413050,60687,"Lychee Mango w. Aloe &#33620;&#26525;&#33426;&#26524;&#34310;&#34184;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413051,60687,"Grapefruit w. Aloe &#32005;&#26586;&#34310;&#34184;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413052,60687,"Grapefruit Lychee w. Aloe &#32005;&#26586;&#33620;&#26525;&#34310;&#34184;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413053,60687,"Grapefruit Honey w. Aloe &#32005;&#26586;&#34562;&#34588;&#34310;&#34184;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413054,60688,"Lemon Seltzer &#27320;&#27308;&#26803;&#25171;&#26928;&#26524;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413055,60688,"Peach Seltzer &#34588;&#26691;&#26803;&#25171;&#26928;&#26524;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413056,60688,"Passion Fruit Seltzer &#30334;&#39321;&#26524;&#26803;&#25171;&#26928;&#26524;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413057,60688,"Ribena Seltzer &#21033;&#36051;&#31435;&#26803;&#25171;&#26928;&#26524;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413058,60688,"Stewberry Seltzer &#33609;&#26757;&#26803;&#25171;&#26928;&#26524;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413059,60688,"Green Apple Seltzer &#38738;&#34315;&#26524;&#26803;&#25171;&#26928;&#26524;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413060,60689,"Yogurt &#20083;&#37240;&#26928;&#26524;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413061,60689,"Lemon Yogurt &#27320;&#27308;&#20083;&#37240;&#26928;&#26524;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413062,60689,"Peach Yogurt &#34588;&#26691;&#20083;&#37240;&#26928;&#26524;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413063,60689,"Stewberry Yogurt &#33609;&#26757;&#20083;&#37240;&#26928;&#26524;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413064,60689,"Mango Yogurt &#33426;&#26524;&#20083;&#37240;&#26928;&#26524;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413065,60689,"Ribena Yogurt &#21033;&#36051;&#31435;&#20083;&#37240;&#26928;&#26524;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413066,60694,"Black Bubble Tea w. Milk &#29645;&#29664;&#22902;&#33590;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413067,60694,"Green Bubble Tea w. Milk &#33545;&#39321;&#29645;&#29664;&#22902;&#33590;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413068,60694,"Almond Black Bubble Milk Tea &#26447;&#20161;&#29645;&#29664;&#22902;&#33590;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413069,60694,"Taro Bubble Milk Tea &#39321;&#33419;&#29645;&#29664;&#22902;&#33590;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413070,60694,"Seasame Black Bubble Milk Tea &#33437;&#40635;&#29645;&#29664;&#22902;&#33590;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413075,60690,"S6) White Rice &#30333;&#39151;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413077,60690,"S8) Sides Sauce &#21934;&#40670;&#37292; ","Curry/Blackpepper/Tomato /Garlic Sauce
&#21654;&#21737;&#27713;/&#40657;&#26898;&#27713;/&#34115;&#33540;&#27713;/&#33948;&#33993;&#27713;",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413855,60641,"A35) BBQ Shots Ribs &#28845;&#29138;&#29275;&#20180;&#39592;","",27,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413859,60691,"CB Mussel &#24847;&#24335;&#28165;&#37202;&#40657;&#34566;","Sake, Cream, Saffron, Bread Stick",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
414551,60691,"R13) Spain Fried Rice &#35199;&#29677;&#29273;&#28818;&#39151;","&#24847;&#22823;&#21033;&#35948;&#32905;&#39321;&#33144; / &#29275; / &#35948; /&#28023;&#39854;+$2 <br/>Italian Pork Sausage / Beef / Pork / $2 Seafood",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
413935,60691,"R23) BBQ Short Ribs &#28845;&#29138;&#29275;&#20180;&#39592;&#39151;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
414033,57835,"Ramune &#24392;&#29664;&#27773;&#27700;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
414549,60691,"P2) Linguine with Clams &#24847;&#24335;&#28165;&#37202;&#34566;&#32905;&#25153;&#24847;&#31881;","Sake, Garlic, Parsley, Miso Butter",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
414550,60691,"A10) Grilled Teriyaki Chicken Salad &#21644;&#39080;&#29031;&#29138;&#38622;&#25340;&#26586;&#23376;","Roasted Almond, Frisee, Romaine, Tomato, Yuzu Dressing",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
417666,61320,"KIMCHI & BACON FRIED RICE &#48288;&#51060;&#52968;&#44608;&#52824; &#48374;&#51020;&#48165;","&#48288;&#51060;&#52968;&#44608;&#52824; &#48374;&#51020;&#48165; Stir Fried Rice Made with Bacon, Kimchi and Shredded dried Seaweed",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423518,62136,"Curry rice  &#52852;&#47112;&#46972;&#51060;&#49828;","Japanese style curry over rice",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423533,62137,"Tempura udon &#53888;&#44608;&#50864;&#46041;","shrimp tempura udon",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423519,62136,"Oden and rice &#50724;&#45957;&#44284;&#48165;","assorted oden soup with rice",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423520,62136,"Donkatsu &#46024;&#44620;&#49828;","deep fried pork cutlet with rice and soup",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423530,62137,"Mini udon &#48120;&#45768;&#50864;&#46041;","small portion udon",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423434,62132,"Salmon salad &#50672;&#50612; &#49360;&#47084;&#46300;","salmon,spring mix,avocado",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423432,62132,"Galbi salad &#44040;&#48708;&#49360;&#47084;&#46300;","marinated beef,spring mix,avocado",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423439,62132,"Assorted tempura&#47784;&#46316;&#53888;&#44608;","fried shrimp,sweet potato,squid",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423441,62132,"Spicy rice cake &#46497;&#48374;&#51060;","rice cake,fish cake with spicy sauce",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
423444,62132,"Karaage &#44032;&#46972;&#50500;&#44172;","deep fried boneless chicken",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423445,62132,"Shumai &#49800;&#47560;&#51060;","shrimp dumpling",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423446,62132,"Takoyaki &#53440;&#53076;&#50556;&#53412;","octopus pancake ball",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423451,62133,"Assorted sushi &#49373;&#49440;&#52488;&#48165;","tuna,salmon,eel,shrimp,egg",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423452,62133,"Happy roll set &#54644;&#54588;&#47204;&#49464;&#53944;","california roll,inari sushi
assorted sushi",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423453,62133,"Futomaki &#44608;&#52488;&#48165;","egg,cucumber,burdock,crabmeat",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423459,62133,"Inari sushi &#50976;&#48512;&#52488;&#48165;","fried bean curd w/rice",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423460,62133,"California roll &#53000;&#47532;&#54252;&#45768;&#50500;&#47204;","avocado,crabmeat,cucumber",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423463,62133,"Crunch roll &#53356;&#47088;&#52824;&#47204;","fried shrimp,avocado,crabmeat,cucumber",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423464,62133,"Rainbow roll &#47112;&#51064;&#48372;&#50864;&#47204;","tuna,salmon,avocado,cucumber,crabmeat",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423474,62133,"Volcano roll &#48380;&#52992;&#51060;&#45432;&#47204;","choped tuna,salmon,crabmeat",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423476,62133,"Uni roll &#50864;&#45768;&#47204;","sea urchin",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
423477,62133,"Tuna avo roll &#53804;&#45208;&#47204;","tuna,avocado",14,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423478,62133,"Salmon roll &#49332;&#47788;&#47204;","salmon,avocado",15,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423480,62134,"Salmon over rice &#50672;&#50612;&#45934;&#48165;","salmon sashimi over rice",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423481,62134,"Chirashi &#51648;&#46972;&#49884;","Japanese style sashimi over rice",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423483,62134,"Sashimidon &#54924;&#45934;&#48165;","assorted sashimi and spring mix",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423493,62134,"Unagidon &#51109;&#50612;&#45934;&#48165;","eel over rice",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423495,62134,"Uni and ika don &#50864;&#45768;&#45934;&#48165;","sea urchin and ikura over rice",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
423507,62134,"Kyudon &#49548;&#44256;&#44592;&#45934;&#48165;","beef over rice",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423508,62134,"Oyakodon &#45805;&#44256;&#44592;&#45934;&#48165;","chicken over rice",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423509,62134,"Tobikodon &#50508;&#48165;","flying fish roe over rice on hot pot",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423510,62134,"Katsudon &#46024;&#44620;&#49828;&#45934;&#48165;","donkatsu over rice",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423515,62136,"Bulgogi nabe  &#48520;&#44256;&#44592;&#45208;&#48288;","beef,vegetable hot pot with rice",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423516,62136,"Seafood nabe &#54644;&#47932;&#45208;&#48288;","seafood and vegetable hot pot with rice",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423517,62136,"Abalone rice porridge &#51204;&#48373;&#51453;","slow cooked rice porrige with abalone",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423534,62137,"Oden udon &#44844;&#52824;&#50864;&#46041;","assorted fishcake udon",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423535,62137,"Hot pot udon &#45252;&#48708;&#50864;&#46041;","assorted seafood hot pot udon",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423536,62137,"Beef udon &#44256;&#44592;&#50864;&#46041;","beef udon",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423537,62137,"Yaki udon &#50556;&#45180;&#50864;&#46041;","seafood pan fried udon",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423539,62137,"Morisoba &#47784;&#47532;&#49548;&#48148;","buckheat noodle with cold broth",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423540,62137,"Hot morisoba &#50728;&#47784;&#48128;","buckheat noodle with hot broth",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423541,62137,"Sashimi soba &#47932;&#54924;&#47784;&#48128;","buckheat noodle salmon,tuna and veggies with cold broth",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
424270,40122,"&#39592;&#32905;&#30456;&#36899;","",25,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429897,63140,"Romaine &#32645;&#26364;&#29983;&#27801;&#25289;","Romaine, Tomato, Pickled Onion, Fresh Shaved Parmesan, Home-made Garlic Crouton and Balsamic/ Sesame Dressing.
&#32645;&#26364;&#29983;&#33756;,&#30058;&#33540;,&#33258;&#35069;&#37251;&#33756;,Parmesan&#20083;&#37226;,&#33948;&#39321;&#40629;&#21253;&#29255;.",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429898,63143,"Ultimate Pork Belly &#23494;&#35069;&#20116;&#33457;&#19977;&#26126;&#27835;","Braised Pork Belly, Cucumber Slices, Green Onion, Cilantro, Slaw mix and Secret Sauce on Brioche bun. ",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429899,63143,"Grilled 4 Cheese &#28900;&#20083;&#37226;&#19977;&#26126;&#27835;","Smoked Gouda, Cheddar, Muenster and pepper jack on brioche bread.",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429901,63143,"Roasted Beef &#23433;&#26684;&#26031;&#28900;&#29275;&#32905;&#19977;&#26126;&#27835;","Premium Angus Roasted Beef, Cheddar Cheese and Special Sauce on a Baguette ",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429902,63143,"Honey Ham &#34588;&#27713;&#28779;&#33151;&#19977;&#26126;&#27835;","Honey Ham, Pickles, Pickled onion, muenster cheese and cilantro mayo on a baguette.",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429903,63143,"Turkey Sandwich &#39321;&#23273;&#28900;&#28779;&#38622; &#19977;&#26126;&#27835;","Oven-Roasted Turkey Breast, Roast Red Pepper, Gouda Cheese and Honey Dijon Mayo on Ciabatta Bread",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
429904,63143,"Caprese &#21345;&#24067;&#37324;&#19977;&#26126;&#27835;","Pesto, Fresh Tomato and mozzarella on focaccia bread ",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
431109,63366,"&#19968;&#21697;&#21315;&#37324;&#39321;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433578,63840," Salt Pepper Ribs &#26898;&#30416;&#25490;&#39592;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433597,63840,"Braised Beef Brisket Noodles Soup   &#32418;&#28903;&#29275;&#33129;&#27748;&#38754;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433197,63819," V05	&#21508;&#24335;&#35910;&#33495; Sauteed Snow Pea's Tips SP$__________","Seasonal Price &#23395;&#31680;&#20729;",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433582,63840," Braised Beef Brisket Over Rice &#32418;&#28903;&#29275;&#33129;&#30422;&#39277;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433607,63840,"Sausage Fried Rice &#39321;&#32928;&#28818;&#39277;","",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433608,63840,"yang Fried Rice &#25196;&#24030;&#28818;&#39277;","",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
434414,63840,"  (Out) Korean B.B.Q. Beef Ribs  ( &#38889;&#24335;&#28900;&#25490;&#39592;&#65289;","",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439913,64867,"Dduck Bbok Yi &#46497;&#48374;&#51060;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
438123,64583,"Sprite &#38634;&#30887;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
438124,64583,"Coke &#21487;&#27138;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
438125,64583,"Fanta &#33452;&#36948;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
438131,64584,"White Rice &#30333;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
438304,52694,"Yang Fried Rice &#25196;&#24030;&#28818;&#39277;","Peas.Carrots.Onins.Bean Sprouts. Scallions.Egg.Pork.Chicken. Shrimp",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
438315,52694,"Sausage Fried Rice &#39321;&#32928;&#28818;&#39277;","Sausage.Egg.peas.carrots.oinons. bean sprouts.scallins",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
446381,62133,"Spicy salmon roll &#54028;&#51060;&#49884; &#49332;&#47788;&#47204;","",18,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
481807,70833,"Chicken Noodle Soup &#38622;&#32114;&#28271;&#31881;","shredded chicken, vegetable & chicken broth",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
481810,70833,"Grilled Chicken Noodle Soup &#29138;&#38622;&#25170;&#28271;&#31881;","w/vegetable & chicken broth",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
481803,70833,"Chicken Corn Soup &#26647;&#31859;&#38622;&#33592;&#28271;","egg drop & corn w/minced chicken",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
481809,70833,"Grilled Pork Chop Noodle Soup &#29138;&#35948;&#25170;&#28271;&#31881;","w/vegetable & chicken broth",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
481808,70833,"Seafood Noodle Soup &#28023;&#39854;&#28271;&#31881;","shrimps, scallops, calamari, vegetable & chicken broth",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439673,64835,"Pants &#35122;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439677,64835,"Suit  &#35199;&#35037;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439689,64836,"Sheets &#24202;&#21934;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439683,64836,"Duvet Cover &#34987;&#22871;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439684,64836,"Comforter &#26825;&#34987;,&#32701;&#32104;&#34987;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439685,64836,"Pillow &#26517;&#38957;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439686,64836,"Pillow Case &#26517;&#38957;&#22871;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439687,64836,"Tablecloth &#26700;&#24062;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439688,64836,"Blanket &#27631;&#23376;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439912,64867,"Pork Feet &#51313;&#48156;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"SPECIFIC","ALWAYS",0,0
439910,64867,"Fried Chicken Legs &#45796;&#47532; &#52824;&#53416;","(Soy Garlic &#44036;&#51109; &#47560;&#45720; / Hot Sauce &#47588;&#50868; &#49548;&#49828;) L(12 pcs 12&#51312;&#44033;) / M(8 pcs 8&#51312;&#44033;)",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439909,64867,"Fried Chicken Wings + Legs &#45216;&#44060; + &#45796;&#47532; &#52824;&#53416;","(Soy Garlic &#44036;&#51109; &#47560;&#45720; / Hot Sauce &#47588;&#50868; &#49548;&#49828;) L(16 pcs 16&#51312;&#44033;) / M(10 pcs 10&#51312;&#44033;)",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
